permision_delivery_date,n/o,id,march_route_name,company_name,company_name_external,border_crossing,border_crossing_alternative,march_route_time_direct,march_route_time_return,march_route_regularity,license_terms,destionation_country_name,destionation_country_code,march_route_status
,1765,BY1765,Чернігів-Брагін,"ФОП""АнікєєнкоП.В.","Филиал ""14 Хойники ОАО""Гомельоблавтотранс""",Славутич,,03:25,03:25,Щоденно,2022-11-14 00:00:00,Білорусь,BY,True
,1766,BY1766,Ковель-Брест,"ТДВ""АТП 10706""","ОАО""Брестский автобусний парк""",Доманово,,05:05/04:00,05:05/04:20,Щоденно,2023-02-01 00:00:00,Білорусь,BY,True
,1767,LT1767,Львів-Вільнюс,"ТОВ ""ТрансТемпо""","UAB ""KAUTRA""|UAB ""Tolimojo keleivinio transport kompanija""|Biacomex S.A.(Польща)",Рава Руська,,17:00,,Щоденно,2021-10-06 00:00:00,Литва,LT,True
06.04.2017,1768,PL1768,Ямпіль - Свиноуйсьце,"ФОП Стецик Т.В. | ПП "" Тернвояж""","IDEAL TRAVEL | PHENIX Sp.z.o.o., Польща",Угринів,Грушів,36:15,34:50,Щоденно,2020-05-04 00:00:00,Польща,PL,True
08.12.2016,1769,PL1769,Косів - Вроцлав,"ПП ""Опирук П.В.""",P-Trans SP.z.o.o,Шегині | Краковець,Грушів,16:00,,Щоденно,2019-07-12 00:00:00,Польща,PL,True
,1770,IT1770,Борщів-Неаполь,"ТОВ ""АТП 2013""","Moffa turismo e servizi srl,",Чоп,,36:30,,,2021-05-24 00:00:00,Чоп,IT,True
07.09.2018,1771,PL1771,Вінниця-Гожув Велькопольський,"ПП ""Тернвояж""",Ideal Travel,Рава Руська,Грушів,25:30,24:50,Щоденно,2020-10-10 00:00:00,Польща,PL,True
,1772,IT1772,Тернопіль-Авелліно,"ТОВ ""ЕРАБУС""",MOFFA TURISMO E SERVIZI s.r.l,Чоп,,36:30,36:10,Чт.Нд,2023-05-13 00:00:00,Італія,IT,True
09.07.2018,1773,GR1773,Львів - Афіни,"ТОВ Українські лінії 03113, м. Київ, пр. Перемоги, 62б. Ліцензія серії АЕ № 572036",SENGERIDIS TRAVEL,Порубне,,34:30,36:00,"середа, субота (із Києва), неділя (з Афін)",2021-08-07 00:00:00,Греція,GR,True
10.01.2019,1774,AM1774,Одеса - Єреван,"ТОВ ""ЄВРО БУС""","ООО ""Айреник Тур"" Вірменія",Плетенівка,,59:00,59:00,"пн, ср, чт, сб",2022-09-01 00:00:00,Вірменія,AM,True
21.08.2021,1775,PL1775,Київ - Вроцлав,"ТОВ ""ТРАНСПОРТ-1""",DLM PL Sp. z o.o.,Краковець,Шегині,23:05,24:00,Щоденно,2021-08-20 00:00:00,Польша,PL,True
23.10.2018,1776,SK1776,Мукачево-Кошице,ФОП Горват Ю.А.,"""Sanytour"" s.r.o.",Ужгород,,04:15,04:05,Щоденно,2021-10-22 00:00:00,Словаччина,SK,True
31.07.2018,1778,RU1778,Житомир - Москва,"ПП ""ЛИС-АВТО-ТРАНС""","ООО ""Горизон-Тур""",Бачівськ,,18:00,18:00,Щоденно,2023-07-30 00:00:00,Росія,RU,True
10.09.2018,1779,PL1779,Рівне-Варшава,ПП Павловський І.П. ,ZUT-H Teresa Marcyniuk,Ягодин,Устилуг,9:10,9:10,Щоденно,2020-01-15 00:00:00,Польша,PL,True
06.02.2019,1780,SK1780,Ужгород-Прешов,"АТ""Ужгородське АТП 121007""","Eurobus a,s,Marcela Ganandova-GAMECO",Ужгород,,07:55,07:55,Щоденно,2022-05-02 00:00:00,Словаччина,SK,True
13.08.2018,1781,SK1781,Ужгород -Бардейов,"ТОВ""ЕРАБУС""",Daniel Cupa BUS TRANS,Ужгород,,05:25,05:25,Щоденно,2021-12-08 00:00:00,Словаччина,SK,True
16.08.2018,1782,SK1782,Мукачево-Кошице,"ПП""ТРАНЗИТ БУС""",Eurobus a.s.,Ужгород,,05:55,04:35,Щоденно,2021-08-15 00:00:00,Словаччина,SK,True
02.11.2017,1783,BY1783,Кривий Ріг-Брест,"ТДВ""Нововолинське АТП-10708""/ТДВ""Ковельське АТП""","СТОВ""КамеліТурКомпані""",Доманово,,21:15,21:20,Щоденно,2020-09-10 00:00:00,Білорусь,BY,True
10.09.2018,1784,PL1784,Запоріжжя - Глівце,ПП Павловський І.П. ,ZUT-H Teresa Marcyniuk,Устилуг,Угринів,30:50,30:50,Щоденно,2021-09-09 00:00:00,Польша,PL ,True
18.07.2016,1785,PL1785,Харків - Гдиня,ФОП Калуженов В.В.,ФОП Стецик Т.В. ФОП Борейчук М.І IDEAL TRAVEL Robert Korzeniak Spolka Javna,Ягодин,Угринів,32:00,32:45,Щоденно,2019-07-17 00:00:00,Польша,PL ,True
06.09.2018,1786,PL1786,Шумськ-Лодзь,ФОП Павлюк В.І.,"
 LEON-BUS Sp. z o.o.",Рава-Руська,Угринів,15:35,16:00,Щоденно,2020-10-31 00:00:00,Польща,PL,True
03.05.2018,1787,PL1787,Київ - Каліш,"ПП""ТВАД""",PHU AGA TRAVEL ,Устилуг,Ягодин,18:00,17:20,Щоденно,2021-02-05 00:00:00,Польща,PL,True
03.05.2018,1788,PL1788,Бучач-Варшава,"ТОВ""Бучацьке АТП-16139""",MIXS TRADING LTD Sp. z o. o.,Рава Руська,Грушів,13:00,13:00,Щоденно,2021-02-05 00:00:00,Польща,PL,True
04.05.2018,1789,PL1789,Миколаїв-Лодзь,"ТОВ ""МАЙАВТОТРАНС""|ФОП Савченко Г.І.",KRESY TUR Sp.z.o.o.,Ягодин,Устилуг,28:55,28:55,Щоденно,2023-03-05 00:00:00,Польща,PL,True
26.04.2018,1790,BY1790,Херсон-Мінськ,"ТОВ""УКРАЇНСЬКІ ЛІНІЇ"" ТОВ""ААЗ ТРЕЙДІНГ-АВТОЛЮКС""","ТУП""АВТОБУС-ТУР""",Нові Яриловичі,,22:10,22:20,Щоденно,2021-04-25 00:00:00,Білорусь,BY,True
24.01.2019,1792,BY1792,Чернігів-Речиця,"ТОВ""ЛІНІЇ ПОЛІССЯ""","ОАО""Автобусний парк №3"" ""Гомельоблавтотранс""",Нові Яриловичі,,04:30,04:30,Щоденно,2022-01-23 00:00:00,Білорусь,BY,True
08.06.2017,1795,BY1795,Чернігів-Річиця,"ТДВ""Оріон-Авто""","ОАО""Автобусний парк №3"" ""Гомельоблавтотранс""",Нові Яриловичі,,19:00,19:10,Щоденно,2020-07-06 00:00:00,Білорусь,BY,True
10.04.2017,1797,PL1797,Херсон - Слупськ,ФОП Стецен Т.В.,IDEAL TRAVEL,Рава Руська,Грушів,38:15,36:20,Щоденно,2019-07-08 00:00:00,Польща,PL,True
28.03.2017,1798,BY1798,Одеса - Мінськ,"ФОП ""Новіков Л.А.""","ИП ""БайерТранс",Нові Яриловичі,Славутич,18:50,18:30,Щоденно,2019-07-08 00:00:00,Білорусь,BY,True
06.02.2019,1799,BY1799,Луцьк-Малорита,"ТДВ""АТП 10706""","ОАО""Брестоблавтотранс"" филал""АТП №16 г. Кобрина""",Піща,,06:35,06:20,Щоденно,2022-05-02 00:00:00,Білорусь,BY,True
31.01.2018,1800,PL1800,Херсон - Гдиня,"ТДВ ""Нововолинське АТП - 10708"" | ТДВ ""Ковельське АТП""",P.P.H.U TRANS-s-SERVICE Sp.z.o.o,Рава Руська,Угринів,40:00:00,37:00,Щоденно,2019-10-08 00:00:00,Польща,PL,True
26.12.2018,1801,BY1801,Одеса-Мінськ,"ТОВ""Транспортна компанія ""ТРАНСМАРТІН""","ПТУП""СТАРБУСТРЕВЕЛ""",Нові Яриловичі,,17:30,18:30,Щоденно,2021-12-25 00:00:00,Білорусь,BY,True
11.12.2018,1802,BY1802,Затока-Мінськ,ФОП Козловський П.В.,"ИП ""БайерТранс",Нові Яриловичі,Славутич,17:00,18:10,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
11.02.2019,1803,BY1803,Світязь-Іваново,"ТДВ ""АТП 10706""",ОАО Пинский автобусный парк,Дольськ,,08:55,08:55,Щоденно,2022-10-02 00:00:00,Білорусь,BY,True
21.11.2018,1804,BY1804,"Херсон АС (вул. Будьонного,1 ) - Гомель","ТДВ ""Оріон Авто""
 ","ТОВ""Максималь-тур""",Нові Яриловичі,,15:40,15:40,Щоденно,2020-06-12 00:00:00,Білорусь,BY,True
11.05.2017,1806,PL1806,Херсон - Варшава,ФОП Баранніков Р.О.  ФОП Смільський М.М.,Kaczynski BUS Sp.z.o.o.,Рава-Руська,Грушів,26:40,24:20,Щоденно,2020-10-05 00:00:00,Польща,PL,True
02.05.2018,1807,BY1807,Любешів - Іваново,"ТДВ ""АТП 10706""","ВАТ ""Пінський автобусний парк""",Дольськ,,1:55,1:50,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
03.05.2018,1808,BY1808,Львів - Іваново,"ТДВ ""АТП 10706""","ВАТ ""Пінський автобусний парк""",Дольськ,,09:45,9:50,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
02.05.2018,1809,BY1809,Чернігів - Гомель,"ТОВ "" АВТОЕКСПРЕС""","ОАО ""Гомельоблавтотранс""",Нові Яриловичі,,3:46,3:51,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
02.05.2018,1810,BY1810,Чернігів - Гомель,"ТОВ "" АВТОЕКСПРЕС""","ОАО ""Гомельоблавтотранс""",Нові Яриловичі,,3:46,3:51,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
18.07.2016,1811,PL1811,Косів-Познань,"ПП ""Опирук П.В.""",P-Trans Sp. z.o.o.,Рава-Руська,Шегині,,,Щоденно,2019-07-17 00:00:00,Польща,PL,True
02.05.2018,1812,BY1812,Одеса - Гомель,"ТОВ ""АВТОЕКСПРЕС""","ОАО ""Гомельоблавтотранс""",Нові Яриловичі,,14:20,14:20,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
26.03.2018,1813,BY1813,Київ - Мозир,"ТОВ ""Вега-Райзен""","ОАО ""Гомельоблавтотранс""",Вільча,,7:00,7:00,Щоденно,2023-03-25 00:00:00,Білорусь,BY,True
05.04.2020,1814,PL1814,Скадовськ - Познань,"ПП ""Тернвояж"" ВАТ ""Тернопільське АТП 16127"" ФОП Стецик Т.В",Ideal Travel,Краковець,Грушів,35:30,31:30,Щоденно,2020-05-04 00:00:00,Польща,PL,True
06.04.2017,1815,PL1815,Скадовськ - Познань,ФОП Мустаченко В.М  ФОП Стецик Т.В.,Ideal Travel,Угринів,Грушів,39:50,35:45,Щоденно,2020-05-04 00:00:00,Польща,PL,True
,1816,BY1816,Київ-Гомель,"ТОВ""Автоекспрес""","ОАО""Гомельоблавтотранс""",Нові Яриловичі,,05:44,05:50,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
15.05.2018,1817,BY1817,Київ-Гомель,"ТОВ""Автоекспрес""","ОАО""Гомельоблавтотранс""",Нові Яриловичі,,6:36,6:36,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
13.09.2018,1818,BY1818,Київ-Гомель,"ТОВ""Автоекспрес""","ОАО""Гомельоблавтотранс""",Нові Яриловичі,,6:36,6:36,Щоденно,2021-01-05 00:00:00,Білорусь,BY,True
,1819,BY1819,Чернівці-Пінськ,"ПП""Корецьавтотранс""","ВАТ""Пінсбкий автобусний парк""",Прикладники,,15:15,14:15,Щоденно,2023-08-14 00:00:00,Білорусь,BY,True
09.07.2018,1820,BY1820,Поляниця - Мінськ,"ТОВ ""Автокомбінат - 1""","ИЧУТП ""Байєр Транс""",Доманово,,15:45,15:55,Щоденно,2021-08-07 00:00:00,Білорусь,BY,True
02.07.2018,1821,BY1821,Нововолинськ - Брест,"ТзДВ""Нововолинське АТП 10708""/ТДВ""Ковельське АТП""","ООО""ТрансЕвроБас""",Піща,,9:45,9:45,Щоденно,2021-01-07 00:00:00,Білорусь,BY,True
,1822,BY1822,Нововолинськ-Пінськ,"ТзДВ""Нововолинське АТП 10708""/ТДВ""Ковельське АТП""","ООО""ТрансЕвроБас""",Дольськ,,,,Щоденно,2021-01-07 00:00:00,Білорусь,BY,True
02.07.2018,1823,BY1823,Нововолинськ - Брест,"ТзДВ""Нововолинське АТП 10708""/ТДВ""Ковельське АТП""","ООО""ТрансЕвроБас""",Піща,,9:45,9:45,Щоденно,2021-01-07 00:00:00,Білорусь,BY,True
11.07.2018,1824,BY1824,Ковель-Кобрин,"ТДВ""АТП 10706""","""Автомобильний парк №16 г. Кобрина"", ОАО""Брестоблавтотранс""",Доманово,,3:40,3:40,Щоденно,2021-10-07 00:00:00,Білорусь,BY,True
,1825,BY1825,Нововолинськ-Пінськ,"ТДВ""Ковельське АТП""/ТзДВ""Нововолинське АТП 10708""","ООО""ТрансЕвроБас""",Дольськ,,,,Щоденно,2021-01-07 00:00:00,Білорусь,BY,True
21.08.2017,1826,PL1826,Івано-Франківськ-Познань,FACTORYTRANS Sp.z o.o,,Рава-Руська,,18:00,18:00,Щоденно,2019-07-12 00:00:00,Польща,PL,True
22.08.2016,1827,PL1827,Дніпро-Згожелець,"ТОВ ""Українські лінії""","""Ecolines Polsko"" Sp.z o.o.",Шегині ,Краковець,33:45,31:25,Щоденно,2019-08-21 00:00:00,Польща,PL,True
04.07.2016,1828,PL1828,Чернівці-Гдиня,"ПП Романишин О.В.|ПП ""МОДУЛЬТРАНС""",PKS w Ostrowcu. Sw. S.A.,Рава-Руська,Грушів,23:50,23:40,Щоденно,2019-03-07 00:00:00,Польща,PL,True
,1829,RU1830,Дніпро-Москва,ФОП Осипа С.М.,Без паритету,Гоптівка,,24:00,22:40,Щоденно,2020-12-17 00:00:00,Росія,RU,True
31.01.2018,1831,PL1831,Херсон - Гдиня,"ТДВ ""Ковельське АТП"" ТДВ ""Нововолинське АТП 10708""",P.P.H.U. Trans-service Sp.z.o.o,Рава-Руська,Угринів,40:00,37:30,Щоденно,2019-10-08 00:00:00,Польща,PL,True
,1832,RU1832,Харків-Орел,"ТОВ""ФІРМА ІКАРУС""","ООО""Диспетчер""",Гоптівка,,10:50,11:20,Щоденно,2020-06-04 00:00:00,Росія,RU,True
,1833,PL1833,Скадовськ-Гдиня,"ФОП Мірчев А.Г./ТОВ""ТЕРНВОЯЖ""",FORTUNA TOUR SP. z o. o.,Рава-Руська,Грушів,39:30,39:00,Щоденно,2020-01-17 00:00:00,Польща,PL,True
01.08.2017,1834,PL1834,Вінниця-Щецин,"ПП ""ЖЕРНВОЯЖ""",IDEAL TRAVEL,Краковець,Шегині,28:00,29:10,Щоденно,2020-07-31 00:00:00,Польща ,PL,True
14.08.2018,1835,RU1835,Київ-Волгоград,"ТОВ ""АСКУКТРАНС""",ФОП Євсєєв О.В.,Плетенівка,,29:10,28:10,Щоденно,2019-04-01 13:08:12,Росія,RU,True
14.06.2018,1836,RU1836,Бахмут-Бєлгород,ФОП Воробйов В.В.,Без паритету,Гоптівка,,07:15,08:05,Щоденно,2021-06-13 00:00:00,Росія,RU,True
02.01.2019,1837,SK1837,Мукачево- Кошице,"ТОВ ""ЕРАБУС""",Daniel Cupa BUS TRANS,Ужгород,,04:40,04:40,Щоденно,2022-01-01 00:00:00,Словаччина,SK,True
22.09.2016,1838,RU1838,Київ - Москва,"ТОВ ""Автотранс""","ООО ""БассисЛайн""",Грем'яч,,15:14,15:14,Щоденно,2021-09-21 00:00:00,Росія,RU,True
,1839,RU1839,Маріуполь-Вороніж,"ПП""СЄВЄРОДОНЕЦЬКЕ КОМФОРТ-АВТО""",ИП Дробышев В.В.,Просяне,,18:45,20:00,Щоденно,2020-01-18 00:00:00,Росія,RU,True
,1840,BY1840,Залізний Порт-Мінськ,"ТОВ""ВЕГА-Райзен""","ОАО""Гомельоблавтотранс""",Вільча,,21:10,21:00,Щоденно,2022-04-03 00:00:00,Білорусь,BY,True
,1841,RU1841,Маріуполь-Москва,ФОП Зорін Ю.Є.,"ТОВ""Ярцевперевоз""",Плетенівка,,23:00,20:40,Щоденно,2020-01-18 00:00:00,Росія,RU,True
,1842,RU1842,Київ-Санкт-Петербург,ФОП Опанасенко С.О.,"ООО""ОЛИМП""",Юнаківка,,32:10,32:10,Щоденно,2020-01-03 00:00:00,Росія,RU,True
,1843,RU1843,Лисичанськ-Москва,"ТОВ""Буковина-Транс""","ООО""Альбатрос Транс""",Танюшівка,,22:00,18:00,Щоденно,2020-05-12 00:00:00,Росія,RU,True
07.07.2016,1845,PL1845,Київ-Вроцлав,"ТзОВ ""Львівське АТП-14631""",Sindbad Sp. Z o.o.,Краковець,,22:30,22:00,Щоденно,2021-06-07 00:00:00,Польща,PL,True
05.07.2016,1846,PL1846,Стебник -Вроцлав,"ПП ""Геліос"" ",Openline Sp.z o.o.,Краковець,Шегині,15:30,15:50,Щоденно,2019-04-07 00:00:00,Польща,PL,True
07.07.2016,1847,PL1847,Запоріжжя-Бидгощ,"ТзОВ ""Львівське АТП - 14631""",EWE-TRANS Sp. Z o.o., Рава Руська,,32:20,32:05,Щоденно,2019-06-07 00:00:00,Польща,PL,True
05.07.2016,1848,PL1848,Коломия-Варшава-Бидгощ,"ПАТ ""Коломийське АТП""","PKS ""SOKOLOW"" w Sokolowie Podlaskim S.A.",Рава-Руська,,18:15,18:15,Щоденно,2019-09-23 00:00:00,Польща,PL,True
17.03.2017,1849,PL1849,Київ-Закопане,"ПП ""Мельник О.Т.""","""Wencel-Tourist Sp.z o o.""",Ягодин,,22:40,22:25,Щоденно,2019-09-18 00:00:00,Польща,PL,True
